,result,table,_start,_stop,_value,session_id,_time
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:06:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:07:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:07:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:08:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:08:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:09:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:09:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:10:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:10:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:11:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:11:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:12:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,109,2021-05-14T13:12:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,163,2021-05-14T13:13:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:13:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:14:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:14:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:15:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:15:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:16:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:16:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:17:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:17:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:18:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:18:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:19:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:19:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:20:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:20:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:21:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:21:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:22:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:22:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:23:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:23:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:24:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:24:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:25:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:25:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:26:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:26:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:27:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:27:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:28:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:28:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:29:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:29:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:30:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:30:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:31:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:31:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:32:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:32:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:33:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:33:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:34:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:34:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:35:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:35:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:36:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:36:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:37:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:37:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:38:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:38:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:39:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:39:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:40:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:40:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:41:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:41:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:42:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:42:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,118,2021-05-14T13:43:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,161,2021-05-14T13:43:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:44:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:44:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:45:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:45:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:46:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:46:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:47:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:47:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:48:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:48:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:49:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:49:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:50:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:50:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:51:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:51:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:52:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:52:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:53:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:53:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:54:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:54:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:55:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:55:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:56:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:56:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:57:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:57:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:58:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:58:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:59:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T13:59:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:00:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:00:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:01:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:01:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:02:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:02:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:03:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:03:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:04:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:04:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:05:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:05:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:06:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:06:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:07:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:07:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:08:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:08:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:09:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:09:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:10:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:10:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:11:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:11:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:12:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:12:30Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:13:00Z
,,2,2021-05-14T11:40:48Z,2021-05-14T14:13:01Z,unknown,0,2021-05-14T14:13:01Z

